x-axis,1,2,F1
second,Volt,Volt,Volt
-8.27500E-06,-835.17584205E-03,-9.39021363854E+00,+8.43771630526E+00
-8.25000E-06,-915.57785124E-03,-9.39021363854E+00,+8.35776025057E+00
-8.22500E-06,-915.57785124E-03,-9.39021363854E+00,+8.35776025057E+00
-8.20000E-06,-915.57785124E-03,-9.39021363854E+00,+8.35776025057E+00
-8.17500E-06,-915.57785127E-03,-9.39021363854E+00,+8.35776025054E+00
-8.15000E-06,-995.97986042E-03,-9.79222369178E+00,+8.67941552384E+00
-8.12500E-06,-995.97986042E-03,-9.39021363871E+00,+8.27780419605E+00
-8.10000E-06,-1.07638186961E+00,-9.79222369194E+00,+8.59945946932E+00
-8.07500E-06,-1.15678387877E+00,-9.79222369194E+00,+8.51950341466E+00
-8.05000E-06,-1.07638186965E+00,-10.19423374534E+00,+9.00107079741E+00
-8.02500E-06,-1.15678387880E+00,-10.19423374534E+00,+8.92111474276E+00
-8.00000E-06,-1.15678387880E+00,-10.19423374534E+00,+8.92111474276E+00
-7.97500E-06,-1.15678387880E+00,-10.19423374534E+00,+8.92111474276E+00
-7.95000E-06,-1.23718588799E+00,-10.59624379873E+00,+9.24277001619E+00
-7.92500E-06,-1.23718588799E+00,-10.59624379873E+00,+9.24277001619E+00
-7.90000E-06,-1.23718588799E+00,-10.59624379873E+00,+9.24277001619E+00
-7.87500E-06,-1.31758789715E+00,-10.59624379873E+00,+9.16281396154E+00
-7.85000E-06,-1.31758789718E+00,-10.99825385213E+00,+9.56442528963E+00
-7.82500E-06,-1.31758789718E+00,-10.99825385213E+00,+9.56442528963E+00
-7.80000E-06,-1.31758789718E+00,-10.59624379873E+00,+9.16281396151E+00
-7.77500E-06,-1.47839191556E+00,-10.99825385213E+00,+9.40451318026E+00
-7.75000E-06,-1.39798990637E+00,-11.40026390536E+00,+9.88608056290E+00
-7.72500E-06,-1.47839191556E+00,-11.40026390553E+00,+9.80612450838E+00
-7.70000E-06,-1.47839191556E+00,-11.40026390553E+00,+9.80612450838E+00
-7.67500E-06,-1.55879392475E+00,-11.40026390553E+00,+9.72616845369E+00
-7.65000E-06,-1.39798990637E+00,-10.99825385213E+00,+9.48446923494E+00
-7.62500E-06,-1.47839191556E+00,-11.40026390553E+00,+9.80612450838E+00
-7.60000E-06,-1.55879392475E+00,-11.80227395892E+00,+10.12777978182E+00
-7.57500E-06,-1.55879392478E+00,-11.80227395892E+00,+10.12777978178E+00
-7.55000E-06,-1.63919593394E+00,-11.80227395892E+00,+10.04782372713E+00
-7.52500E-06,-1.63919593394E+00,-11.80227395892E+00,+10.04782372713E+00
-7.50000E-06,-1.63919593394E+00,-11.80227395892E+00,+10.04782372713E+00
-7.47500E-06,-1.71959794313E+00,-11.80227395892E+00,+9.96786767244E+00
-7.45000E-06,-1.71959794313E+00,-12.20428401232E+00,+10.36947900057E+00
-7.42500E-06,-1.71959794313E+00,-12.20428401232E+00,+10.36947900057E+00
-7.40000E-06,-1.71959794313E+00,-12.20428401232E+00,+10.36947900057E+00
-7.37500E-06,-1.79999995232E+00,-12.20428401232E+00,+10.28952294588E+00
-7.35000E-06,-1.79999995232E+00,-12.20428401232E+00,+10.28952294588E+00
-7.32500E-06,-1.79999995235E+00,-12.20428401232E+00,+10.28952294585E+00
-7.30000E-06,-1.88040196151E+00,-12.60629406571E+00,+10.61117821932E+00
-7.27500E-06,-1.88040196147E+00,-12.20428401249E+00,+10.20956689139E+00
-7.25000E-06,-1.88040196151E+00,-12.60629406571E+00,+10.61117821932E+00
-7.22500E-06,-1.96080397069E+00,-12.60629406571E+00,+10.53122216463E+00
-7.20000E-06,-1.88040196154E+00,-12.60629406571E+00,+10.61117821928E+00
-7.17500E-06,-1.96080397069E+00,-13.00830411894E+00,+10.93283349259E+00
-7.15000E-06,-2.04120597985E+00,-12.60629406571E+00,+10.45126610998E+00
-7.12500E-06,-1.96080397069E+00,-13.00830411911E+00,+10.93283349276E+00
-7.10000E-06,-2.04120597988E+00,-13.00830411911E+00,+10.85287743807E+00
-7.07500E-06,-2.04120597988E+00,-13.00830411911E+00,+10.85287743807E+00
-7.05000E-06,-2.04120597988E+00,-13.00830411911E+00,+10.85287743807E+00
-7.02500E-06,-2.12160798907E+00,-13.41031417251E+00,+11.17453271151E+00
-7.00000E-06,-2.12160798907E+00,-13.41031417251E+00,+11.17453271151E+00
-6.97500E-06,-2.12160798907E+00,-13.00830411911E+00,+10.77292138338E+00
-6.95000E-06,-2.12160798907E+00,-13.41031417251E+00,+11.17453271151E+00
-6.92500E-06,-2.20200999826E+00,-13.41031417251E+00,+11.09457665682E+00
-6.90000E-06,-2.20200999826E+00,-13.41031417251E+00,+11.09457665682E+00
-6.87500E-06,-2.20200999826E+00,-13.41031417251E+00,+11.09457665682E+00
-6.85000E-06,-2.28241200745E+00,-13.00830411911E+00,+10.61300927401E+00
-6.82500E-06,-2.28241200745E+00,-13.41031417251E+00,+11.01462060213E+00
-6.80000E-06,-2.28241200745E+00,-13.41031417251E+00,+11.01462060213E+00
-6.77500E-06,-2.28241200745E+00,-13.41031417251E+00,+11.01462060213E+00
-6.75000E-06,-2.28241200745E+00,-13.81232422590E+00,+11.41623193026E+00
-6.72500E-06,-2.36281401664E+00,-13.81232422590E+00,+11.33627587557E+00
-6.70000E-06,-2.36281401664E+00,-13.41031417251E+00,+10.93466454744E+00
-6.67500E-06,-2.36281401664E+00,-13.41031417267E+00,+10.93466454761E+00
-6.65000E-06,-2.44321602583E+00,-13.81232422590E+00,+11.25631982088E+00
-6.62500E-06,-2.52361803502E+00,-13.81232422590E+00,+11.17636376619E+00
-6.60000E-06,-2.44321602583E+00,-13.81232422590E+00,+11.25631982088E+00
-6.57500E-06,-2.44321602586E+00,-14.21433427930E+00,+11.65793114897E+00
-6.55000E-06,-2.52361803502E+00,-13.81232422590E+00,+11.17636376619E+00
-6.52500E-06,-2.44321602583E+00,-14.21433427930E+00,+11.65793114901E+00
-6.50000E-06,-2.52361803502E+00,-13.81232422590E+00,+11.17636376619E+00
-6.47500E-06,-2.60402004421E+00,-14.21433427930E+00,+11.49801903963E+00
-6.45000E-06,-2.52361803502E+00,-14.21433427930E+00,+11.57797509432E+00
-6.42500E-06,-2.60402004421E+00,-14.21433427930E+00,+11.49801903963E+00
-6.40000E-06,-2.60402004421E+00,-14.21433427930E+00,+11.49801903963E+00
-6.37500E-06,-2.68442205340E+00,-13.81232422590E+00,+11.01645165682E+00
-6.35000E-06,-2.60402004421E+00,-14.21433427930E+00,+11.49801903963E+00
-6.32500E-06,-2.60402004421E+00,-14.61634433270E+00,+11.89963036776E+00
-6.30000E-06,-2.68442205340E+00,-14.21433427930E+00,+11.41806298494E+00
-6.27500E-06,-2.68442205340E+00,-14.21433427930E+00,+11.41806298494E+00
-6.25000E-06,-2.68442205340E+00,-14.21433427946E+00,+11.41806298511E+00
-6.22500E-06,-2.76482406255E+00,-14.21433427930E+00,+11.33810693029E+00
-6.20000E-06,-2.68442205340E+00,-14.21433427930E+00,+11.41806298494E+00
-6.17500E-06,-2.76482406259E+00,-14.61634433270E+00,+11.73971825838E+00
-6.15000E-06,-2.84522607177E+00,-14.21433427946E+00,+11.25815087573E+00
-6.12500E-06,-2.84522607177E+00,-14.61634433270E+00,+11.65976220369E+00
-6.10000E-06,-2.84522607177E+00,-14.61634433270E+00,+11.65976220369E+00
-6.07500E-06,-2.76482406259E+00,-14.61634433270E+00,+11.73971825838E+00
-6.05000E-06,-2.84522607177E+00,-14.61634433270E+00,+11.65976220369E+00
-6.02500E-06,-2.84522607177E+00,-14.61634433270E+00,+11.65976220369E+00
-6.00000E-06,-2.84522607177E+00,-14.21433427930E+00,+11.25815087557E+00
-5.97500E-06,-2.92562808096E+00,-14.21433427930E+00,+11.17819482088E+00
-5.95000E-06,-2.92562808096E+00,-14.61634433270E+00,+11.57980614901E+00
-5.92500E-06,-2.92562808096E+00,-14.61634433270E+00,+11.57980614901E+00
-5.90000E-06,-2.92562808096E+00,-14.61634433270E+00,+11.57980614901E+00
-5.87500E-06,-2.92562808096E+00,-14.61634433270E+00,+11.57980614901E+00
-5.85000E-06,-3.08643209934E+00,-14.61634433270E+00,+11.41989403963E+00
-5.82500E-06,-3.00603009015E+00,-14.61634433270E+00,+11.49985009432E+00
-5.80000E-06,-3.00603009015E+00,-14.61634433270E+00,+11.49985009432E+00
-5.77500E-06,-3.08643209934E+00,-15.01835438593E+00,+11.82150536759E+00
-5.75000E-06,-3.00603009015E+00,-14.61634433270E+00,+11.49985009432E+00
-5.72500E-06,-3.00603009015E+00,-14.61634433270E+00,+11.49985009432E+00
-5.70000E-06,-3.00603009015E+00,-14.61634433270E+00,+11.49985009432E+00
-5.67500E-06,-3.00603009015E+00,-14.61634433270E+00,+11.49985009432E+00
-5.65000E-06,-3.00603009015E+00,-14.21433427946E+00,+11.09823876636E+00
-5.62500E-06,-3.08643209934E+00,-14.61634433270E+00,+11.41989403963E+00
-5.60000E-06,-3.16683410853E+00,-14.61634433270E+00,+11.33993798494E+00
-5.57500E-06,-3.08643209934E+00,-14.61634433270E+00,+11.41989403963E+00
-5.55000E-06,-3.08643209934E+00,-15.01835438609E+00,+11.82150536776E+00
-5.52500E-06,-3.16683410853E+00,-14.61634433270E+00,+11.33993798494E+00
-5.50000E-06,-3.16683410853E+00,-14.61634433270E+00,+11.33993798494E+00
-5.47500E-06,-3.16683410853E+00,-14.61634433270E+00,+11.33993798494E+00
-5.45000E-06,-3.16683410853E+00,-15.01835438609E+00,+11.74154931307E+00
-5.42500E-06,-3.16683410853E+00,-15.01835438609E+00,+11.74154931307E+00
-5.40000E-06,-3.24723611772E+00,-15.01835438609E+00,+11.66159325838E+00
-5.37500E-06,-3.16683410853E+00,-14.61634433270E+00,+11.33993798494E+00
-5.35000E-06,-3.16683410853E+00,-15.01835438609E+00,+11.74154931307E+00
-5.32500E-06,-3.16683410853E+00,-14.61634433286E+00,+11.33993798510E+00
-5.30000E-06,-3.24723611772E+00,-14.61634433270E+00,+11.25998193026E+00
-5.27500E-06,-3.24723611772E+00,-14.61634433270E+00,+11.25998193026E+00
-5.25000E-06,-3.24723611772E+00,-14.61634433270E+00,+11.25998193026E+00
-5.22500E-06,-3.24723611772E+00,-14.61634433270E+00,+11.25998193026E+00
-5.20000E-06,-3.24723611772E+00,-14.61634433270E+00,+11.25998193026E+00
-5.17500E-06,-3.32763812691E+00,-14.61634433270E+00,+11.18002587557E+00
-5.15000E-06,-3.32763812691E+00,-14.21433427930E+00,+10.77841454744E+00
-5.12500E-06,-3.24723611775E+00,-14.61634433286E+00,+11.25998193038E+00
-5.10000E-06,-3.24723611772E+00,-14.61634433270E+00,+11.25998193026E+00
-5.07500E-06,-3.24723611775E+00,-14.61634433270E+00,+11.25998193022E+00
-5.05000E-06,-3.32763812691E+00,-14.61634433270E+00,+11.18002587557E+00
-5.02500E-06,-3.32763812691E+00,-14.61634433270E+00,+11.18002587557E+00
-5.00000E-06,-3.32763812691E+00,-14.61634433254E+00,+11.18002587541E+00
-4.97500E-06,-3.32763812691E+00,-14.61634433270E+00,+11.18002587557E+00
-4.95000E-06,-3.32763812691E+00,-14.61634433270E+00,+11.18002587557E+00
-4.92500E-06,-3.32763812691E+00,-14.21433427930E+00,+10.77841454744E+00
-4.90000E-06,-3.32763812691E+00,-14.61634433270E+00,+11.18002587557E+00
-4.87500E-06,-3.40804013610E+00,-14.61634433270E+00,+11.10006982088E+00
-4.85000E-06,-3.40804013610E+00,-14.61634433270E+00,+11.10006982088E+00
-4.82500E-06,-3.40804013610E+00,-14.21433427930E+00,+10.69845849276E+00
-4.80000E-06,-3.40804013610E+00,-14.21433427946E+00,+10.69845849292E+00
-4.77500E-06,-3.32763812691E+00,-14.21433427914E+00,+10.77841454728E+00
-4.75000E-06,-3.32763812691E+00,-14.21433427930E+00,+10.77841454744E+00
-4.72500E-06,-3.40804013610E+00,-14.21433427930E+00,+10.69845849276E+00
-4.70000E-06,-3.40804013610E+00,-14.21433427914E+00,+10.69845849260E+00
-4.67500E-06,-3.40804013610E+00,-14.21433427930E+00,+10.69845849276E+00
-4.65000E-06,-3.40804013610E+00,-14.21433427930E+00,+10.69845849276E+00
-4.62500E-06,-3.40804013610E+00,-14.21433427914E+00,+10.69845849260E+00
-4.60000E-06,-3.40804013610E+00,-13.81232422590E+00,+10.29684716463E+00
-4.57500E-06,-3.40804013610E+00,-14.21433427930E+00,+10.69845849276E+00
-4.55000E-06,-3.40804013610E+00,-13.81232422590E+00,+10.29684716463E+00
-4.52500E-06,-3.40804013613E+00,-13.81232422590E+00,+10.29684716460E+00
-4.50000E-06,-3.48844214526E+00,-13.81232422590E+00,+10.21689110997E+00
-4.47500E-06,-3.48844214529E+00,-13.81232422590E+00,+10.21689110994E+00
-4.45000E-06,-3.40804013610E+00,-13.81232422590E+00,+10.29684716463E+00
-4.42500E-06,-3.40804013610E+00,-13.81232422590E+00,+10.29684716463E+00
-4.40000E-06,-3.40804013613E+00,-13.81232422590E+00,+10.29684716460E+00
-4.37500E-06,-3.40804013610E+00,-13.81232422574E+00,+10.29684716447E+00
-4.35000E-06,-3.40804013610E+00,-13.81232422590E+00,+10.29684716463E+00
-4.32500E-06,-3.48844214529E+00,-13.81232422590E+00,+10.21689110994E+00
-4.30000E-06,-3.48844214529E+00,-13.41031417251E+00,+9.81527978182E+00
-4.27500E-06,-3.48844214529E+00,-13.41031417251E+00,+9.81527978182E+00
-4.25000E-06,-3.48844214529E+00,-13.41031417251E+00,+9.81527978182E+00
-4.22500E-06,-3.48844214529E+00,-13.41031417251E+00,+9.81527978182E+00
-4.20000E-06,-3.48844214529E+00,-13.41031417251E+00,+9.81527978182E+00
-4.17500E-06,-3.40804013610E+00,-13.41031417251E+00,+9.89523583651E+00
-4.15000E-06,-3.40804013610E+00,-13.00830411911E+00,+9.49362450838E+00
-4.12500E-06,-3.40804013610E+00,-13.00830411911E+00,+9.49362450838E+00
-4.10000E-06,-3.40804013610E+00,-12.60629406571E+00,+9.09201318026E+00
-4.07500E-06,-3.40804013610E+00,-13.00830411911E+00,+9.49362450838E+00
-4.05000E-06,-3.40804013610E+00,-13.00830411911E+00,+9.49362450838E+00
-4.02500E-06,-3.40804013610E+00,-13.00830411911E+00,+9.49362450838E+00
-4.00000E-06,-3.48844214526E+00,-13.00830411911E+00,+9.41366845372E+00
-3.97500E-06,-3.40804013613E+00,-12.60629406571E+00,+9.09201318022E+00
-3.95000E-06,-3.40804013610E+00,-12.60629406571E+00,+9.09201318026E+00
-3.92500E-06,-3.40804013610E+00,-12.60629406571E+00,+9.09201318026E+00
-3.90000E-06,-3.48844214529E+00,-12.60629406571E+00,+9.01205712557E+00
-3.87500E-06,-3.40804013610E+00,-12.60629406556E+00,+9.09201318010E+00
-3.85000E-06,-3.40804013610E+00,-12.60629406571E+00,+9.09201318026E+00
-3.82500E-06,-3.40804013610E+00,-12.60629406571E+00,+9.09201318026E+00
-3.80000E-06,-3.32763812691E+00,-12.60629406571E+00,+9.17196923494E+00
-3.77500E-06,-3.40804013610E+00,-12.20428401232E+00,+8.69040185213E+00
-3.75000E-06,-3.40804013610E+00,-12.20428401232E+00,+8.69040185213E+00
-3.72500E-06,-3.40804013613E+00,-12.20428401232E+00,+8.69040185210E+00
-3.70000E-06,-3.40804013607E+00,-12.20428401232E+00,+8.69040185216E+00
-3.67500E-06,-3.40804013610E+00,-12.20428401232E+00,+8.69040185213E+00
-3.65000E-06,-3.40804013610E+00,-11.80227395892E+00,+8.28879052401E+00
-3.62500E-06,-3.32763812691E+00,-11.80227395892E+00,+8.36874657869E+00
-3.60000E-06,-3.40804013607E+00,-11.80227395892E+00,+8.28879052404E+00
-3.57500E-06,-3.40804013610E+00,-11.80227395892E+00,+8.28879052401E+00
-3.55000E-06,-3.40804013610E+00,-11.40026390553E+00,+7.88717919588E+00
-3.52500E-06,-3.40804013610E+00,-11.80227395892E+00,+8.28879052401E+00
-3.50000E-06,-3.32763812691E+00,-11.40026390553E+00,+7.96713525057E+00
-3.47500E-06,-3.32763812691E+00,-11.40026390553E+00,+7.96713525057E+00
-3.45000E-06,-3.32763812691E+00,-11.40026390553E+00,+7.96713525057E+00
-3.42500E-06,-3.32763812691E+00,-10.99825385213E+00,+7.56552392244E+00
-3.40000E-06,-3.32763812691E+00,-11.40026390553E+00,+7.96713525057E+00
-3.37500E-06,-3.24723611775E+00,-10.99825385213E+00,+7.64547997710E+00
-3.35000E-06,-3.32763812691E+00,-10.99825385229E+00,+7.56552392260E+00
-3.32500E-06,-3.24723611772E+00,-10.99825385213E+00,+7.64547997713E+00
-3.30000E-06,-3.24723611772E+00,-10.99825385213E+00,+7.64547997713E+00
-3.27500E-06,-3.24723611772E+00,-10.59624379873E+00,+7.24386864901E+00
-3.25000E-06,-3.24723611772E+00,-10.59624379857E+00,+7.24386864885E+00
-3.22500E-06,-3.24723611772E+00,-10.59624379873E+00,+7.24386864901E+00
-3.20000E-06,-3.24723611772E+00,-10.59624379873E+00,+7.24386864901E+00
-3.17500E-06,-3.24723611772E+00,-10.59624379873E+00,+7.24386864901E+00
-3.15000E-06,-3.24723611772E+00,-10.59624379873E+00,+7.24386864901E+00
-3.12500E-06,-3.16683410853E+00,-10.19423374534E+00,+6.92221337557E+00
-3.10000E-06,-3.16683410853E+00,-10.19423374534E+00,+6.92221337557E+00
-3.07500E-06,-3.16683410853E+00,-10.19423374518E+00,+6.92221337541E+00
-3.05000E-06,-3.16683410853E+00,-9.79222369194E+00,+6.52060204744E+00
-3.02500E-06,-3.16683410853E+00,-9.79222369194E+00,+6.52060204744E+00
-3.00000E-06,-3.08643209934E+00,-9.79222369194E+00,+6.60055810213E+00
-2.97500E-06,-3.08643209934E+00,-9.79222369194E+00,+6.60055810213E+00
-2.95000E-06,-3.08643209934E+00,-9.79222369194E+00,+6.60055810213E+00
-2.92500E-06,-3.16683410853E+00,-9.79222369194E+00,+6.52060204744E+00
-2.90000E-06,-3.08643209934E+00,-9.39021363854E+00,+6.19894677401E+00
-2.87500E-06,-3.16683410853E+00,-9.39021363854E+00,+6.11899071932E+00
-2.85000E-06,-3.08643209934E+00,-9.39021363854E+00,+6.19894677401E+00
-2.82500E-06,-3.08643209934E+00,-8.98820358515E+00,+5.79733544588E+00
-2.80000E-06,-3.08643209934E+00,-8.98820358515E+00,+5.79733544588E+00
-2.77500E-06,-3.00603009015E+00,-8.98820358515E+00,+5.87729150057E+00
-2.75000E-06,-3.00603009015E+00,-8.98820358515E+00,+5.87729150057E+00
-2.72500E-06,-3.00603009015E+00,-8.98820358515E+00,+5.87729150057E+00
-2.70000E-06,-3.00603009015E+00,-8.58619353175E+00,+5.47568017244E+00
-2.67500E-06,-3.00603009015E+00,-8.58619353175E+00,+5.47568017244E+00
-2.65000E-06,-3.00603009015E+00,-8.98820358515E+00,+5.87729150057E+00
-2.62500E-06,-2.92562808096E+00,-8.18418347851E+00,+5.15402489917E+00
-2.60000E-06,-3.00603009015E+00,-8.18418347836E+00,+5.07406884432E+00
-2.57500E-06,-2.92562808096E+00,-8.18418347836E+00,+5.15402489901E+00
-2.55000E-06,-2.92562808096E+00,-7.78217342496E+00,+4.75241357088E+00
-2.52500E-06,-2.92562808096E+00,-8.18418347836E+00,+5.15402489901E+00
-2.50000E-06,-2.84522607177E+00,-7.78217342496E+00,+4.83236962557E+00
-2.47500E-06,-2.84522607177E+00,-7.78217342496E+00,+4.83236962557E+00
-2.45000E-06,-2.76482406259E+00,-7.78217342496E+00,+4.91232568026E+00
-2.42500E-06,-2.84522607177E+00,-7.78217342480E+00,+4.83236962541E+00
-2.40000E-06,-2.76482406262E+00,-7.38016337156E+00,+4.51071435210E+00
-2.37500E-06,-2.84522607177E+00,-7.38016337156E+00,+4.43075829744E+00
-2.35000E-06,-2.76482406259E+00,-7.38016337156E+00,+4.51071435213E+00
-2.32500E-06,-2.76482406255E+00,-6.97815331817E+00,+4.10910302404E+00
-2.30000E-06,-2.76482406255E+00,-6.97815331833E+00,+4.10910302420E+00
-2.27500E-06,-2.68442205340E+00,-6.97815331817E+00,+4.18905907869E+00
-2.25000E-06,-2.76482406259E+00,-6.97815331801E+00,+4.10910302385E+00
-2.22500E-06,-2.76482406255E+00,-6.97815331801E+00,+4.10910302388E+00
-2.20000E-06,-2.68442205340E+00,-6.57614326477E+00,+3.78744775057E+00
-2.17500E-06,-2.60402004424E+00,-6.17413321137E+00,+3.46579247710E+00
-2.15000E-06,-2.60402004421E+00,-6.17413321137E+00,+3.46579247713E+00
-2.12500E-06,-2.60402004421E+00,-6.57614326477E+00,+3.86740380526E+00
-2.10000E-06,-2.52361803505E+00,-6.57614326461E+00,+3.94735985975E+00
-2.07500E-06,-2.60402004421E+00,-6.17413321137E+00,+3.46579247713E+00
-2.05000E-06,-2.52361803502E+00,-5.77212315798E+00,+3.14413720369E+00
-2.02500E-06,-2.52361803502E+00,-6.17413321137E+00,+3.54574853182E+00
-2.00000E-06,-2.52361803502E+00,-5.37011310458E+00,+2.74252587557E+00
-1.97500E-06,-2.52361803502E+00,-5.37011310458E+00,+2.74252587557E+00
-1.95000E-06,-2.44321602583E+00,-5.77212315798E+00,+3.22409325838E+00
-1.92500E-06,-2.44321602583E+00,-5.37011310458E+00,+2.82248193026E+00
-1.90000E-06,-2.36281401664E+00,-5.37011310458E+00,+2.90243798494E+00
-1.87500E-06,-2.44321602583E+00,-5.37011310458E+00,+2.82248193026E+00
-1.85000E-06,-2.28241200745E+00,-4.96810305119E+00,+2.58078271151E+00
-1.82500E-06,-2.44321602583E+00,-4.96810305119E+00,+2.42087060213E+00
-1.80000E-06,-2.36281401664E+00,-4.56609299795E+00,+2.09921532885E+00
-1.77500E-06,-2.36281401664E+00,-4.96810305119E+00,+2.50082665682E+00
-1.75000E-06,-2.28241200745E+00,-4.56609299779E+00,+2.17917138338E+00
-1.72500E-06,-2.28241200745E+00,-4.96810305119E+00,+2.58078271151E+00
-1.70000E-06,-2.20200999826E+00,-4.56609299779E+00,+2.25912743807E+00
-1.67500E-06,-2.28241200742E+00,-4.16408294439E+00,+1.77756005529E+00
-1.65000E-06,-2.20200999823E+00,-4.56609299763E+00,+2.25912743794E+00
-1.62500E-06,-2.20200999826E+00,-4.16408294439E+00,+1.85751610994E+00
-1.60000E-06,-2.12160798907E+00,-4.16408294439E+00,+1.93747216463E+00
-1.57500E-06,-2.12160798907E+00,-4.16408294439E+00,+1.93747216463E+00
-1.55000E-06,-2.12160798907E+00,-4.16408294439E+00,+1.93747216463E+00
-1.52500E-06,-2.12160798910E+00,-3.76207289100E+00,+1.53586083647E+00
-1.50000E-06,-2.12160798907E+00,-3.76207289100E+00,+1.53586083651E+00
-1.47500E-06,-2.12160798907E+00,-3.36006283760E+00,+1.13424950838E+00
-1.45000E-06,-2.04120597988E+00,-3.36006283760E+00,+1.21420556307E+00
-1.42500E-06,-2.04120597988E+00,-3.36006283760E+00,+1.21420556307E+00
-1.40000E-06,-2.04120597988E+00,-2.95805278420E+00,+812.59423494E-03
-1.37500E-06,-1.96080397069E+00,-2.95805278437E+00,+892.55028979E-03
-1.35000E-06,-1.96080397069E+00,-2.95805278420E+00,+892.55028963E-03
-1.32500E-06,-1.96080397069E+00,-2.95805278420E+00,+892.55028963E-03
-1.30000E-06,-1.96080397069E+00,-2.55604273081E+00,+490.93896151E-03
-1.27500E-06,-1.96080397069E+00,-2.55604273081E+00,+490.93896151E-03
-1.25000E-06,-1.88040196151E+00,-2.15403267741E+00,+169.28368807E-03
-1.22500E-06,-1.79999995232E+00,-2.15403267741E+00,+249.23974276E-03
-1.20000E-06,-1.79999995232E+00,-2.55604273065E+00,+650.85107072E-03
-1.17500E-06,-1.79999995232E+00,-2.15403267741E+00,+249.23974276E-03
-1.15000E-06,-1.79999995232E+00,-2.15403267741E+00,+249.23974276E-03
-1.12500E-06,-1.79999995232E+00,-1.75202262402E+00,-152.37158537E-03
-1.10000E-06,-1.71959794309E+00,-2.15403267741E+00,+329.19579748E-03
-1.07500E-06,-1.71959794313E+00,-1.75202262402E+00,-72.41553068E-03
-1.05000E-06,-1.63919593394E+00,-1.35001257062E+00,-394.07080412E-03
-1.02500E-06,-1.71959794313E+00,-1.35001257062E+00,-474.02685881E-03
-1.00000E-06,-1.63919593394E+00,-948.00251738E-03,-795.68213208E-03
-975.00E-09,-1.63919593394E+00,-948.00251722E-03,-795.68213224E-03
-950.00E-09,-1.55879392475E+00,-948.00251722E-03,-715.72607756E-03
-925.00E-09,-1.55879392475E+00,-948.00251722E-03,-715.72607756E-03
-900.00E-09,-1.55879392475E+00,-545.99246399E-03,-1.11733740552E+00
-875.00E-09,-1.47839191556E+00,-948.00251722E-03,-635.77002287E-03
-850.00E-09,-1.47839191556E+00,-545.99246383E-03,-1.03738135099E+00
-825.00E-09,-1.47839191556E+00,-545.99246383E-03,-1.03738135099E+00
-800.00E-09,-1.39798990637E+00,-143.98241043E-03,-1.35903662443E+00
-775.00E-09,-1.39798990640E+00,+258.02764297E-03,-1.76064795259E+00
-750.00E-09,-1.39798990637E+00,-143.98241043E-03,-1.35903662443E+00
-725.00E-09,-1.39798990637E+00,+258.02764297E-03,-1.76064795256E+00
-700.00E-09,-1.31758789718E+00,+660.03769636E-03,-2.08230322599E+00
-675.00E-09,-1.31758789718E+00,+660.03769636E-03,-2.08230322599E+00
-650.00E-09,-1.23718588799E+00,+258.02764297E-03,-1.60073584318E+00
-625.00E-09,-1.31758789718E+00,+258.02764297E-03,-1.68069189787E+00
-600.00E-09,-1.15678387880E+00,+660.03769652E-03,-1.92239111678E+00
-575.00E-09,-1.15678387880E+00,+1.06204774976E+00,-2.32400244474E+00
-550.00E-09,-1.15678387880E+00,+1.06204774976E+00,-2.32400244474E+00
-525.00E-09,-1.15678387880E+00,+1.06204774976E+00,-2.32400244474E+00
-500.00E-09,-1.15678387880E+00,+1.06204774976E+00,-2.32400244474E+00
-475.00E-09,-1.15678387877E+00,+1.46405780315E+00,-2.72561377284E+00
-450.00E-09,-1.07638186961E+00,+1.46405780315E+00,-2.64565771818E+00
-425.00E-09,-995.97986042E-03,+1.46405780315E+00,-2.56570166349E+00
-400.00E-09,-1.07638186961E+00,+1.46405780315E+00,-2.64565771818E+00
-375.00E-09,-915.57785124E-03,+1.86606785655E+00,-2.88735693693E+00
-350.00E-09,-995.97986042E-03,+1.86606785655E+00,-2.96731299162E+00
-325.00E-09,-915.57785124E-03,+1.86606785655E+00,-2.88735693693E+00
-300.00E-09,-915.57785124E-03,+2.26807790995E+00,-3.28896826506E+00
-275.00E-09,-835.17584205E-03,+2.26807790995E+00,-3.20901221037E+00
-250.00E-09,-835.17584205E-03,+2.67008796318E+00,-3.61062353833E+00
-225.00E-09,-835.17584205E-03,+2.26807790995E+00,-3.20901221037E+00
-200.00E-09,-754.77383286E-03,+2.26807790995E+00,-3.12905615568E+00
-175.00E-09,-835.17584201E-03,+2.67008796334E+00,-3.61062353846E+00
-150.00E-09,-754.77383286E-03,+3.07209801674E+00,-3.93227881193E+00
-125.00E-09,-754.77383286E-03,+3.07209801674E+00,-3.93227881193E+00
-100.00E-09,-674.37182367E-03,+3.07209801674E+00,-3.85232275724E+00
-75.00E-09,-593.96981448E-03,+3.07209801674E+00,-3.77236670256E+00
-50.00E-09,-593.96981448E-03,+3.47410807014E+00,-4.17397803068E+00
-25.00E-09,-593.96981448E-03,+3.47410807014E+00,-4.17397803068E+00
+0.0E+00,-513.56780529E-03,+3.87611812353E+00,-4.49563330412E+00
+25.00E-09,-513.56780532E-03,+3.87611812353E+00,-4.49563330415E+00
+50.00E-09,-593.96981445E-03,+3.87611812353E+00,-4.57558935877E+00
+75.00E-09,-513.56780529E-03,+3.87611812353E+00,-4.49563330412E+00
